FECHA (YYMMDD);HORA (HHMM);;
180906;1000;0,00409265;
180906;1100;0,0831712;
180906;1200;0,046785;
180906;1300;0,348172;
180906;1400;0,104271;
180906;1500;0,0107702;
180906;1600;0,011007;
180906;1700;0,00961187;
180906;1800;0,00970183;
180906;1900;0,0104626;
180906;2000;0,00958671;
180906;2100;0,00893758;
180906;2200;0,00969097;
180906;2300;0,00944518;
180907;0000;0,00919394;
180907;0100;0,00950158;
180907;0200;0,00927535;
180907;0300;0,00841457;
180907;0400;0,00762707;
180907;0500;0,00854331;
180907;0600;0,00925297;
180907;0700;0,00919805;
180907;0800;0,0102667;
180907;0900;0,0119015;
180907;1000;0,0170133;
180907;1100;0,0118842;
180907;1200;;
180907;1300;;
180907;1400;3,55507;
180907;1500;3,33592;
180907;1600;2,98452;
180907;1700;3,16866;
180907;1800;1,29505;
180907;1900;0,630579;
180907;2000;0,591434;
180907;2100;2,00274;
180907;2200;0,416491;
180907;2300;0,799432;
180908;0000;0,24248;
180908;0100;0,263165;
180908;0200;0,172426;
180908;0300;0,214001;
180908;0400;0,0983082;
180908;0500;0,210543;
180908;0600;0,743937;
180908;0700;0,532101;
180908;0800;0,902095;
180908;0900;0,87649;
180908;1000;2,10974;
180908;1100;3,57616;
180908;1200;3,28588;
180908;1300;2,8035;
180908;1400;2,26757;
180908;1500;2,22008;
180908;1600;2,90996;
180908;1700;2,22697;
180908;1800;0,836824;
180908;1900;0,806017;
180908;2000;0,5771;
180908;2100;0,381404;
180908;2200;0,124876;
180908;2300;0,915357;
180909;0000;0,603549;
180909;0100;0,87153;
180909;0200;0,37188;
180909;0300;0,061731;
180909;0400;0,556964;
180909;0500;0,540197;
180909;0600;0,638115;
180909;0700;0,581973;
180909;0800;0,18875;
180909;0900;0,54125;
180909;1000;0,701676;
180909;1100;0,508459;
180909;1200;0,316904;
180909;1300;0,756806;
180909;1400;0,701632;
180909;1500;1,17501;
180909;1600;1,55552;
180909;1700;1,51952;
180909;1800;1,0192;
180909;1900;0,168255;
180909;2000;0,491449;
180909;2100;0,29092;
180909;2200;0,767543;
180909;2300;0,666388;
180910;0000;0,441587;
180910;0100;0,195584;
180910;0200;0,319853;
180910;0300;0,127337;
180910;0400;0,506735;
180910;0500;0,748603;
180910;0600;0,308408;
180910;0700;0,281398;
180910;0800;0,730973;
180910;0900;0,398556;
180910;1000;0,64998;
